shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.4643705526935022,-1.6276661358275355,-1.4540421962738037,-1.7486793003477992,1.3104710578918457,1.5509533882141113,-6.84157145432485,233.12492401197557,1079.2516597542435,-1.570166774245481,0.05455194786532125,-0.0026603651921594477,0.7070912423723289,-0.7065949433281866,0.02023062200403918,0.01833801943293591
-1.4724720160113733,-1.646923681298727,-1.4101673364639282,-1.8382159672179164,1.332248330116272,1.5357416868209839,-7.375255108910199,233.13958154187983,1079.2468642358506,-1.5701455809203042,0.05474692890872639,-0.0024208353865135764,0.7070947279280131,-0.706587902103995,0.020215122366237875,0.018491380813840136
-1.409903351460592,-1.677992960015768,-1.3839579820632935,-1.858819147149557,1.3373900651931763,1.532960057258606,-8.32485062263991,233.14828601204226,1079.2388875384095,-1.5701580504419264,0.05405838918462738,-0.001239809509107798,0.7070857520137919,-0.7066108944216618,0.019554332677881606,0.018665777702313775
-1.3348973433123987,-1.7151404819884242,-1.359144687652588,-1.8536673984923304,1.3566426038742065,1.5340839624404907,-9.47965871985005,233.15619907413353,1079.2295968176688,-1.5701766647754893,0.05290678289710236,0.00040420980092418076,0.707074565093826,-0.7066441112082932,0.018566169014536428,0.018840298833662686
-1.2505982557879847,-1.752115865746969,-1.3379331827163696,-1.8258658848204554,1.3952860832214355,1.5369720458984375,-10.711754833810302,233.15979461287498,1079.2205374607436,-1.5701956461864832,0.051456430859423856,0.0025487858925631822,0.7070612839140177,-0.7066830434050393,0.017295473542560988,0.019086213573958417
-1.1712983290301722,-1.7802487812437953,-1.3253631591796875,-1.7878643474974574,1.4156392812728882,1.53999662399292,-11.693874290183315,233.15736030016316,1079.2127649875827,-1.5702208957805222,0.050135772631323315,0.004286708197105368,0.7070483710347163,-0.7067175854065796,0.016214207049947704,0.019234213890599903
-1.0439613501178187,-1.8019353351988734,-1.3233906030654907,-1.7468472919859828,1.425547480583191,1.5584713220596313,-12.66447929196199,233.13861326028947,1079.2065767608383,-1.5702450018280099,0.049329655011660145,0.0066810269807266055,0.7070243593311147,-0.7067511439940344,0.015082881893459557,0.019796021048137068
-0.9106457869159144,-1.8243586025633753,-1.3260016441345215,-1.7290402851500453,1.4314072132110596,1.6111785173416138,-13.584386388055181,233.11426058487996,1079.2001776276115,-1.5702591466036795,0.04959313824460719,0.00910987053597708,0.7069920704600007,-0.70677206134261,0.014317592361103706,0.02074782304678794
-0.794159237538473,-1.8796688518919886,-1.3247709274291992,-1.596694131890768,1.4346258640289307,1.6184008121490479,-15.18963578477274,233.10170298129702,1079.1817798170441,-1.5703406310034387,0.0464234936497114,0.011195261515339708,0.7069744286063423,-0.706836027291372,0.012459057474454808,0.02036565016234486
-0.7305367628680628,-1.9185039005675257,-1.3149373531341553,-1.54086788118396,1.4486474990844727,1.617489218711853,-16.275688910532796,233.09462696266573,1079.1678573777385,-1.5703823625426425,0.04458427537790396,0.012548465275175563,0.7069646125238681,-0.7068697568763558,0.011330065066673448,0.020194382340733348
-0.6823385397540491,-1.9380833111205042,-1.307664394378662,-1.5736767254271449,1.4694489240646362,1.618988037109375,-16.826477667921534,233.0841567771798,1079.1616778718621,-1.5703737489498668,0.04471420925217997,0.01375308282334578,0.7069540239838046,-0.7068726987987182,0.010950340769021768,0.020666051949154475
-0.6350472609149378,-1.9540335140623988,-1.3175901174545288,-1.5888930759825648,1.475520133972168,1.621503233909607,-17.17288098803352,233.07162500413492,1079.1575247084656,-1.5703678649049169,0.044918438010055774,0.01468470172388237,0.7069442524172659,-0.7068745556963744,0.0106933464140112,0.021067482662063864
-0.6074789206134241,-1.9792019329466761,-1.3369848728179932,-1.5888973675169886,1.4748464822769165,1.6184487342834473,-17.519981325946837,233.0658565365032,1079.1505658365033,-1.570370657362946,0.04476447083543208,0.015153956285626945,0.7069399358602115,-0.7068788398903422,0.010473023220666094,0.02117896564667871
-0.6023162047015589,-2.017909666100973,-1.3912246227264404,-1.5686900657932092,1.472305178642273,1.615073323249817,-17.725325538692946,233.0663285035732,1079.1415823165948,-1.5703734917318957,0.044624005516227395,0.015199562978806447,0.706939938101538,-0.7068808124306312,0.010407206894196124,0.02114547183360524
-0.6014903227435511,-2.060439725915426,-1.4716218709945679,-1.4366758477738877,1.4741971492767334,1.6149009466171265,-17.95191146776589,233.06833193110498,1079.1315092085026,-1.5704152865157597,0.04297835184706294,0.015245163154103904,0.7069418601223687,-0.7069041263362092,0.009808769818850201,0.02058034524022332
-0.6014016310321253,-2.100743909875387,-1.5297741889953613,-1.323410542016365,1.4752618074417114,1.6143420934677124,-18.29677965245758,233.07187274204458,1079.1199679305334,-1.5704579455537377,0.041303799678087505,0.01526349042957598,0.7069435854293317,-0.706927247992202,0.009209762658647959,0.019995332912070014
