shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.546229664479391,-1.5754319630064906,-1.5359939336776733,-1.660760065118307,1.4317402839660645,1.5272159576416016,-5.3333671754791325,233.09769397246745,1079.2697525322646,-1.5700883141838464,0.05494351117466192,-0.001969335402971126,0.7071089293298217,-0.7065702275335689,0.020125642548878032,0.01871988614251644
-1.5794280211078089,-1.5764605007567347,-1.528185486793518,-1.6790782413878382,1.4695332050323486,1.5223400592803955,-5.315569544780102,233.10231467195297,1079.2713089759852,-1.5700653775146258,0.0550233611693327,-0.0018882113759305266,0.707115522901308,-0.7065621314929996,0.02012542777030477,0.01877654838198416
-1.5581525007831019,-1.5775510273375453,-1.5218733549118042,-1.6850367985167445,1.4807990789413452,1.5207961797714233,-5.482952267943366,233.10201901990996,1079.271604184545,-1.5700604292546985,0.0549710752857873,-0.001320084204016382,0.7071124050425136,-0.7065665906877973,0.019906280019542887,0.018958891702796885
-1.5258382002459925,-1.5788752041258753,-1.5194406509399414,-1.6866818867125453,1.4837963581085205,1.5210140943527222,-5.658824122999061,233.09993761572747,1079.271465328745,-1.5700598968611328,0.05493799474389587,-0.0007037699594577252,0.7071070345707332,-0.7065728284957241,0.019676855142086704,0.01916510015245092
-1.4662964979754847,-1.581325193444723,-1.516316533088684,-1.6856323681273402,1.4846440553665161,1.5214977264404297,-5.970360522433584,233.09566687861098,1079.2709930383553,-1.5700624790609465,0.05483085963868192,0.00035008249791087056,0.7070969718744158,-0.7065850439015434,0.019266637656787572,0.019499866001791745
-1.3877466360675257,-1.5817090473570765,-1.5147684812545776,-1.6862780056395472,1.4848703145980835,1.5216917991638184,-6.3086153873886435,233.08770549458882,1079.2709157052661,-1.5700629503940065,0.05481180188878831,0.0017249602604096444,0.7070834238533988,-0.7065984670049845,0.018774156373456426,0.01997921896435223
-1.327906910573141,-1.58239807705068,-1.5133814811706543,-1.6870438061156214,1.4848722219467163,1.5224790573120117,-6.573646771031359,233.08149022045967,1079.2707632372865,-1.5700635430473082,0.054802681988830496,0.002769371362147839,0.7070727776397266,-0.7066084680047425,0.018401933698020814,0.020345242711902408
-1.2260258833514612,-1.5836273632445277,-1.512783169746399,-1.6872912846007289,1.4849541187286377,1.52384352684021,-7.0126045525771765,233.06995366071,1079.2705065338,-1.5700642182564315,0.054798926422804733,0.00454893996476713,0.7070541957129108,-0.7066248340865219,0.017771862433641497,0.020973056110257262
-1.1286433378802698,-1.5908485851683558,-1.5125720500946045,-1.6873513660826625,1.4840950965881348,1.5245295763015747,-7.524467557061635,233.06001691194388,1079.2689437990412,-1.5700679825063306,0.05468228425989355,0.006233401967622261,0.7070362082262475,-0.7066418818483906,0.017135432152340913,0.021527378841095908
-1.030215088521139,-1.599954744378561,-1.5116157531738281,-1.6873671017088832,1.4835684299468994,1.5246822834014893,-8.07777676433906,233.04952085868825,1079.2669747449913,-1.5700727925744455,0.0545096667526542,0.007941849982948548,0.707017770058724,-0.7066593847452393,0.01647070732221972,0.022070400380939194
