shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.484697167073385,-1.6363994083800257,-1.4596680402755737,-1.5516753953746338,1.4944087266921997,1.5053297281265259,-7.5127020310325126,233.13904654447614,1079.2584300288597,-1.5701697604596416,0.05026209158413681,0.0001934717079227216,0.7071031978054231,-0.7066637261056588,0.01770566847577014,0.017831297306629697
-1.4930179754840296,-1.6159759960570277,-1.361008882522583,-1.5495544236949463,1.2122962474822998,1.4729588031768799,-7.512360152935667,233.15259522516928,1079.2492501734712,-1.5703177713855219,0.04829773059024443,-0.004881813429775233,0.7071092956725853,-0.7066876527611177,0.018803264695963197,0.015344140418282639
-1.4973533789264124,-1.6066280804076136,-1.3016234636306763,-1.5459490821561594,1.0258398056030273,1.4539848566055298,-7.5371138957916575,233.16060360961296,1079.2426007568952,-1.570408167501537,0.04703191594622645,-0.008215413505886416,0.7071107781617945,-0.7066997909688153,0.019533059551802737,0.013719053779327172
-1.4943001906024378,-1.6073414287962855,-1.2826933860778809,-1.5439384274980803,0.947645902633667,1.4482883214950562,-7.591022118708669,233.16362541824722,1079.238956688506,-1.5704440157876811,0.04655511881359558,-0.009528265505925924,0.7071101061067787,-0.7067042370967963,0.019828177749560416,0.013086729088152642
-1.4786651770221155,-1.6318127117552699,-1.2612169981002808,-1.5425478101572772,0.9274114370346069,1.4485353231430054,-8.197634615478135,233.1761372834993,1079.2315569247767,-1.5704649347072615,0.04573345225868299,-0.009609427702374032,0.7071085526128394,-0.7067189242043745,0.019566281739066854,0.012767835059016025
-1.398132626210348,-1.6642948589720667,-1.236236572265625,-1.5418966331383963,0.9503616690635681,1.459483027458191,-9.300346300179319,233.18264554853812,1079.2230436969173,-1.5704735839161377,0.044910254834790816,-0.007803721492485385,0.7070991412209986,-0.706747088704608,0.01863716397840114,0.013115380700891563
-1.2749245802508753,-1.7054058514037074,-1.219984531402588,-1.5326761242798348,1.0903984308242798,1.5107033252716064,-10.8582853997343,233.18128431844602,1079.2156615607737,-1.5704481700499748,0.04464147964722398,-0.0032082299476961854,0.7070780951418382,-0.706781341052017,0.016918362805586125,0.014644873208070765
-1.1451323668109339,-1.738518854180807,-1.2501970529556274,-1.4865011063269158,1.2267743349075317,1.551456093788147,-11.974220324112432,233.1630425988953,1079.2121421741924,-1.5704229881924743,0.04449553692498251,0.0014382793914903117,0.7070522496648689,-0.7068109492996059,0.0152248944723765,0.016235787087264423
-0.927291218434469,-1.775975843469137,-1.3822165727615356,-1.380744071011879,1.5189769268035889,1.7307543754577637,-13.018449967907557,233.10621388787715,1079.217272667062,-1.570339204225267,0.04742743981422184,0.010344604260232083,0.7069733669384529,-0.7068236703312375,0.013114678531060011,0.020419664693935122
-0.799354378377096,-1.8574148617186488,-1.4360243082046509,-1.3049760621837159,1.6875758171081543,1.7847868204116821,-14.80474639586761,233.08602381236827,1079.1994672074438,-1.5703416972739568,0.046565190301920044,0.015520050574445084,0.7069268070242222,-0.7068609175116912,0.010980662210368053,0.021944426684011434
-0.7412956396685999,-1.9113718471922816,-1.45851469039917,-1.216014639740326,1.7516181468963623,1.8124836683273315,-15.977190070382905,233.07967531294156,1079.182992024637,-1.5703887901215996,0.044947191566079646,0.017649055573920203,0.7069045361420653,-0.7068968861680968,0.009655557554025113,0.022125535382027092
-0.7157776991473597,-1.945176740685934,-1.467648983001709,-1.179692195062973,1.7761906385421753,1.821526288986206,-16.649306196323145,233.07832155910322,1079.17182320671,-1.5704161163602288,0.04404082164969873,0.01852211018464766,0.706895247732944,-0.7069148513658331,0.009026186311699332,0.022114013920324613
-0.7078269163714808,-1.9670211277403773,-1.4738996028900146,-1.170210824613907,1.809792399406433,1.8216562271118164,-17.05234695254106,233.07876097956836,1079.1652523473836,-1.5704227669820074,0.04360543931785463,0.01924700591362354,0.7068896891679413,-0.7069223176286317,0.008615943545999294,0.022216428683016886
-0.7087028662310999,-1.981840272943014,-1.488634705543518,-1.1557684403708954,1.8694722652435303,1.8062525987625122,-17.288208596132275,233.07865262917574,1079.162157260356,-1.5704187395591558,0.04308280107730775,0.020273330324911656,0.7068854960512074,-0.706927352835558,0.008068418987559743,0.022394506031390767
-0.7138622442828577,-1.987582346002096,-1.501688003540039,-1.1494208735278626,1.896007776260376,1.7930331230163574,-17.304181123725247,233.07915337398117,1079.1616788969538,-1.5704128285688042,0.04286871148189353,0.020646549447958858,0.7068858016449536,-0.7069276015767009,0.007860864131110049,0.02245075448391041
-0.7177208105670374,-1.9907952747740687,-1.514270544052124,-1.1461187166026612,1.9032378196716309,1.7865417003631592,-17.25017553888917,233.07942162975993,1079.1617632245666,-1.5704078468243041,0.042861204924782195,0.02070555407122586,0.7068869842014779,-0.7069261018081421,0.007837409782155465,0.0224689375981676
