position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.1511387212017159,0.3263122148170029,0.32604973341047505,0.697878740687674,-0.7112748058070301,-0.00513052026394765,-0.08382775007227242
0.20891373187337647,0.2997286679925114,0.3377216593446449,0.6371762018321429,-0.7630645327418352,-0.003518737067047161,-0.10828954326112124
0.24670815968950532,0.2757826926520404,0.34522291197573884,0.5951481405504775,-0.7933892238134663,0.007570423043262276,-0.12757319087849173
0.27077944644942153,0.25704534740718926,0.3448524298337382,0.5700544603976646,-0.810187654629804,0.025528008735215296,-0.13409771525346792
0.2812929817393784,0.24949179633914914,0.33664809658936434,0.5608802606794844,-0.8167945744491398,0.03737711628765295,-0.12985725820523625
0.28613782166700746,0.25564808233411335,0.3194764408467615,0.5607175937429713,-0.8179340999530472,0.04256638147606985,-0.12152239040244628
0.2853184641924671,0.2722272950210471,0.30184128278550293,0.569643078625594,-0.8122302434679658,0.041477874552688664,-0.11861020399829197
0.2733143375105246,0.3030987382461826,0.2876034789098397,0.5930323151529399,-0.7949998184998945,0.028298016319830498,-0.12444751520959191
0.24364992564584742,0.34399880373160874,0.2748039453331297,0.6360819273455764,-0.761010415114023,0.015073555363627832,-0.12663221438883196
0.19513356919454106,0.37886307538824804,0.26888762356220886,0.6891721103761556,-0.7147121933868974,-0.0009772544945441798,-0.11927836298935035
0.13282254776764513,0.40245124116575126,0.26311315651838507,0.7439854156328348,-0.6605613491522595,-0.009336388804161995,-0.10028577753541393
0.07173602379345687,0.4108632476825592,0.25935285466265,0.7874146491815518,-0.6112082735347397,-0.015542671808704072,-0.07849230516441713
0.02517177728625316,0.40847501312670254,0.25969183529453677,0.8123028020393837,-0.5799321755356863,-0.01255720916960737,-0.060705404003950005
-0.03129844647164662,0.39799832195764423,0.26118605324163274,0.8388657802606223,-0.542905766119005,-0.022087618594574383,-0.03270579348211073
-0.08443835206382738,0.3794417798323656,0.2622494474217307,-0.8566509745515998,0.5145997074856614,0.036430992313204444,-0.003005271126084207
-0.12392274852122516,0.36372857633061123,0.2620792779570622,-0.8687138999396138,0.49273659607369164,0.04256831793977675,-0.02710618470380224
-0.15585141872453107,0.3487572181763033,0.2602580908475043,-0.8775797916547183,0.47576395919199516,0.041135876440419536,-0.04254649318917901
-0.18278359511373432,0.3350642282888355,0.25806769435092797,-0.8880023450425416,0.45466697665278616,0.03881861900040617,-0.056770506068408284
-0.20569681410953194,0.32454503062790335,0.25153293067031013,-0.8976096925999046,0.4339387794423361,0.032389147921746374,-0.07032011478733077
-0.2259550753625023,0.31944328740927364,0.24467554875434178,-0.9000253631449877,0.42591200138816415,0.03664842957062037,-0.08491292822220285
-0.2453741140549413,0.3148051818735436,0.239165479619795,-0.902070257350824,0.418800555910709,0.04176005388830479,-0.09555858449739192
-0.25693509327529024,0.3136236051385683,0.23462099469273778,-0.9038073297276784,0.4139376876156687,0.04252677425219312,-0.09989682163922632
-0.2629445603335714,0.314736444575652,0.23085737134364803,-0.9046276634238568,0.4118720248142406,0.04255636050444455,-0.10099099922431948
-0.2681053380706931,0.3157921774171112,0.22547913245330378,-0.9052984995909631,0.4098870547508129,0.043176771851129524,-0.10277643386774075
-0.27196720056920837,0.31703336633717605,0.21939179033990658,-0.9058231925785712,0.40831300672186993,0.04439290142393039,-0.10389467085310788
-0.2738805914420965,0.31825495713089624,0.21396827041148847,-0.906012664183194,0.40789964007243057,0.043411199843983415,-0.10428040897770972
-0.27581964052762187,0.31967169665608175,0.2077048548768578,-0.9059947217089376,0.4079458076989725,0.041465328051494686,-0.10504479418780917
-0.27858788896306086,0.3204327528738141,0.20387268696663335,-0.9054178314334046,0.40748691069998005,0.04566106716686589,-0.10994560052953663
-0.2800979245407659,0.3211834075619414,0.20075474768580034,-0.9048659016765976,0.4076405983972403,0.04804400012426887,-0.11286547999010707
-0.28083358851073936,0.3224184939560438,0.19714120967266022,-0.9045010433044278,0.4080165829339179,0.04976695510718584,-0.11368192860560876
-0.28097028290536713,0.323417646581075,0.19387671031532228,-0.9042204159255822,0.4084224589903445,0.05159800778542959,-0.11364057377636881
-0.28027247746438366,0.323695017421723,0.18956204735704202,-0.9039284029738841,0.4091581121422784,0.0489315740871813,-0.11449359205912227
-0.2798051439261166,0.3237328176364755,0.18595979645164737,-0.9037443881906595,0.4097150828894972,0.04537791417026094,-0.1154143690027325
