position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
-0.292538426216839,0.3254970793445499,0.18354738760881673,-0.9421916563766167,0.334631910443057,0.010207076823957727,-0.013862999322912194
-0.2925384262168391,0.32549707934454986,0.18354738760881717,-0.9421916563766171,0.33463191044305757,0.010207076823958747,-0.013862999322912028
-0.2925384262168388,0.3254970793445497,0.1835473876088166,-0.9421916563766163,0.3346319104430588,0.010207076823957828,-0.013862999322912455
-0.29253842621683906,0.3254970793445499,0.18354738760881636,-0.9421916563766163,0.334631910443058,0.010207076823957235,-0.013862999322911872
-0.292538426216839,0.3254970793445498,0.18354738760881711,-0.9421916563766168,0.33463191044305757,0.010207076823958303,-0.013862999322912092
-0.292538426216839,0.3254970793445498,0.18354738760881711,-0.9421916563766168,0.33463191044305757,0.010207076823958303,-0.013862999322912092
-0.292538426216839,0.3254970793445498,0.18354738760881711,-0.9421916563766166,0.33463191044305696,0.010207076823958171,-0.01386299932291213
-0.29253842621683906,0.32549707934454986,0.18354738760881634,-0.9421916563766167,0.33463191044305707,0.010207076823957228,-0.013862999322912161
-0.2925384262168392,0.32549707934454997,0.18354738760881642,-0.942191656376617,0.33463191044305757,0.010207076823957821,-0.013862999322912111
-0.292538426216839,0.3254970793445498,0.18354738760881711,-0.9421916563766166,0.33463191044305696,0.010207076823958171,-0.01386299932291213
-0.21848156522551124,0.3612252072791635,0.21639626725420252,-0.9132023072824108,0.4068114798810675,0.02297915959258655,-0.006158249384012921
0.0816406475514638,0.3275702512541221,0.3202812984868871,-0.74318684730017,0.6652385917853636,0.05585027776849459,0.044851671904648796
0.10942811908081555,0.30715496047928875,0.331278820901436,0.7172718029799106,-0.6919757480030965,-0.06046254939790348,-0.055090878971103825
0.1056822760402809,0.30910631551291995,0.36073380529374155,-0.7086716890892792,0.6910733883827328,0.10784360340665027,0.09258383312881874
0.10396220118336204,0.31424323106072627,0.39099442299135245,-0.6963906492931108,0.6825858240262105,0.16892407136816612,0.14346189225010814
0.10332692560584898,0.31771810595911926,0.41188199960721084,-0.6838777232064591,0.6718411483544084,0.21706376464250282,0.18391316744323513
0.10311839538851676,0.3187582967756255,0.41975264650374455,-0.6788235940085501,0.667304576761244,0.2338857799374941,0.19799134322955228
0.10212700425760526,0.32512009388390023,0.45496220833582424,-0.6576836940771947,0.6464495630029453,0.29530767203099545,0.24969681591464044
0.0985039992914347,0.3323162487913426,0.4678818670915753,-0.6602901180528817,0.6425510263995817,0.29860636940634977,0.24895657176406066
0.09691613607391739,0.33521446146650224,0.473273284305881,-0.6614155694735651,0.6408514098468754,0.3000383682495101,0.24862802041082033
0.07702761125597343,0.3439783381817255,0.4738233806805743,-0.6880570281295836,0.6346253526356819,0.2814653331967814,0.21120003324324338
0.06778366420857257,0.34711957247333,0.4738778544511505,-0.699778338025201,0.6312410521214625,0.2721538745446124,0.1943637834516288
0.03351140341242152,0.35368604254565494,0.46583951917407096,-0.7242754658862709,0.6261954972318543,0.25752538396538427,0.13032622673605457
0.014404054900076669,0.35531937239675754,0.46143007947369097,-0.7362986961410096,0.6230448839388115,0.24601236079427427,0.09569336965093314
-0.035638948884631996,0.3559383087970024,0.44634556761048716,-0.7531357342822634,0.6113265571155009,0.24279067901222723,-0.010912950893590246
