shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq,gripper_pos
-1.5962122122394007,-1.567730264072754,-1.5375494956970215,-1.5968438587584437,1.5920052528381348,1.5247890949249268,0.0196078431372549,-0.13756212798116313,-0.29506262499198793,0.3125749423752069,2.184350773075044,2.2253458670946205,0.014386005888466826,0.0196078431372549,0.0196078431372549
-1.5958359877215784,-1.5677456490560253,-1.5373406410217285,-1.5965157947936,1.5916035175323486,1.524706482887268,0.0196078431372549,-0.13750484764884494,-0.29514696880930785,0.3126233001175335,2.1837917574017376,2.226038962610504,0.013457113405472475,0.0196078431372549,0.0196078431372549
-1.59562856355776,-1.5676788729945947,-1.5374293327331543,-1.5964285335936488,1.5912305116653442,1.5242457389831543,0.0196078431372549,-0.13751109394320754,-0.2950997613662938,0.3126136503470691,2.1833009478085494,2.226823886679169,0.013115223616851046,0.0196078431372549,0.0196078431372549
-1.5959003607379358,-1.5671953123858948,-1.5379478931427002,-1.596457143823141,1.5909665822982788,1.5238233804702759,0.0196078431372549,-0.13763703031659352,-0.294919438722018,0.31259539681672555,2.183482537972195,2.226959904213323,0.013053197150322517,0.0196078431372549,0.0196078431372549
-1.5962241331683558,-1.5668530029109498,-1.5382468700408936,-1.596706052819723,1.590875267982483,1.5235323905944824,0.0196078431372549,-0.1376944031391626,-0.294838557866315,0.3125929518112726,2.1835557590219556,2.2271127745074732,0.013111914169283765,0.0196078431372549,0.0196078431372549
-1.596208397542135,-1.5669318598559876,-1.5381722450256348,-1.5968190632262171,1.590836524963379,1.5233813524246216,0.0196078431372549,-0.13768636431366937,-0.2948825754799162,0.312601974706461,2.183412189637773,2.2273279723740727,0.013107225399389764,0.0196078431372549,0.0196078431372549
-1.5963404814349573,-1.567143754368164,-1.5377764701843262,-1.5968238315977992,1.5907580852508545,1.5232014656066895,0.0196078431372549,-0.13781969804440158,-0.2948603446825108,0.3126455840184944,2.1834705580520986,2.2271649976590098,0.012881053703218577,0.0196078431372549,0.0196078431372549
-1.5970681349383753,-1.5671112151215603,-1.5377764701843262,-1.5968510113158167,1.5907835960388184,1.5219224691390991,0.0196078431372549,-0.13802554961150457,-0.2947555406930706,0.3126435834145489,2.181024268878502,2.2296287610270267,0.012810561610729295,0.0196078431372549,0.0196078431372549
-1.597511116658346,-1.5672035974315186,-1.5378210544586182,-1.5968600712218226,1.5907083749771118,1.5152323246002197,0.0196078431372549,-0.1379776570746076,-0.2948481883225367,0.31263692906910323,2.171751190955706,2.2384755158561065,0.012930237731340959,0.0196078431372549,0.0196078431372549
-1.596429173146383,-1.567865578490757,-1.5357139110565186,-1.5968872509398402,1.5913184881210327,1.50583815574646,0.0196078431372549,-0.1374774162858124,-0.29540814292991674,0.31330593234897286,2.158264494103228,2.248604970601343,0.010975865484562721,0.0196078431372549,0.0196078431372549
