shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.5065086523639124,-1.5763741932311,-1.6169946193695068,-1.5051485833576699,1.5805189609527588,1.5607130527496338,-5.344121960965602,233.0831733277461,1079.2768816569046,-1.5700512007923768,0.05420806605233678,0.0013220623181773592,0.707097545479594,-0.7065961902852408,0.01870315920895442,0.019623376027631916
-1.6757386366473597,-1.5391260360232373,-1.6207917928695679,-1.5342109401575108,1.5764079093933105,1.56123685836792,-3.9696128843164713,233.07806739533368,1079.2838859967862,-1.5700193876390216,0.055440407381559004,-0.0017015319856768817,0.7071260667988708,-0.7065435514305006,0.020207356277814132,0.01898942700020064
-1.788781468068258,-1.5225811091116448,-1.6222376823425293,-1.5477658559433003,1.57389235496521,1.5615041255950928,-3.204780874486428,233.076041682548,1079.2867890478358,-1.5700054632839067,0.05599547483053006,-0.003717609411000098,0.7071446643646144,-0.7065120702595435,0.021115933274645008,0.018472563443428774
-1.8828147093402308,-1.5211855818382283,-1.6234992742538452,-1.55149935678158,1.5712995529174805,1.5601032972335815,-2.7781101365434773,233.0796600259032,1079.286886564985,-1.5700036999522529,0.056082556836292125,-0.005403953796200561,0.7071598316663616,-0.706492445871636,0.021742438596181683,0.017907059161348562
-1.947937313710348,-1.5233919632485886,-1.6234992742538452,-1.5522113119116803,1.5698379278182983,1.5589914321899414,-2.544694627851434,233.0838082944689,1079.286409038722,-1.5700051544615474,0.056037098493680826,-0.006566154053742159,0.7071700021617832,-0.7064807093690608,0.022136894602098323,0.017480080928529138
-1.994455639516012,-1.5242384944907208,-1.6256999969482422,-1.5523312364569684,1.5681548118591309,1.558013916015625,-2.34697369146714,233.0855823635132,1079.2861375195905,-1.5700052972349579,0.05604577936244047,-0.00740743716413263,0.707177167350562,-0.7064712883312884,0.02243713537213579,0.01718568293252664
-2.038334671651022,-1.524606541996338,-1.6287857294082642,-1.5523672264865418,1.5659946203231812,1.5572969913482666,-2.1440604904115372,233.08654547181655,1079.2859155331973,-1.5700050701201487,0.05608133916421666,-0.008210954629107262,0.7071837940603452,-0.7064617328443931,0.022733537250588343,0.016914128088339465
-2.068430248891012,-1.5319125850549717,-1.628718376159668,-1.5495459672859688,1.5650924444198608,1.5513529777526855,-2.142373000075443,233.0920433117017,1079.2845408068897,-1.5700104036210496,0.05579974527232888,-0.00875234082774175,0.7071888127853362,-0.7064606579198611,0.02282518063586748,0.016623267177179574
-2.0824950377093714,-1.5374654096416016,-1.6290979385375977,-1.548202258800604,1.5653518438339233,1.542464256286621,-2.1734772263314337,233.0957615035403,1079.2835246801828,-1.570013395810762,0.055530904258739425,-0.008993580169593068,0.70719197487283,-0.706462029138131,0.022815331604557624,0.016443013874448582
-2.0887087027179163,-1.5413436119309445,-1.6301286220550537,-1.5478506845286866,1.5659078359603882,1.534644603729248,-2.2029458570137406,233.09796612029498,1079.2828174423973,-1.570014653652379,0.05533860421475979,-0.009092505451728102,0.7071939190967272,-0.7064635370895265,0.022782285225392752,0.01634010512437966
