shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.3940132300006312,-1.592867990533346,-1.5870455503463745,-1.5575778384557744,1.5192229747772217,1.5436359643936157,-6.124896389125415,233.08297788334465,1079.2707159103136,-1.5700773258862812,0.05401524150178169,0.0022144210182438785,0.7070814097998243,-0.7066154693608491,0.018319452957343177,0.019870984343601288
-1.3838947455035608,-1.6141654453673304,-1.6207103729248047,-1.3563299191049119,1.5206272602081299,1.543415904045105,-6.570425140112386,233.09159658413904,1079.2660092957474,-1.5701643511558174,0.05071595886761213,0.0024109657530710024,0.7070806590553593,-0.7066771546931688,0.017082667432623325,0.018775598472272836
-1.3786214033709925,-1.6416307888426722,-1.6445553302764893,-1.1621829730323334,1.5224123001098633,1.544091820716858,-7.167494004867868,233.1047612999907,1079.2587572431075,-1.5702555008186534,0.047277265504844894,0.0025296928897508247,0.7070786617720246,-0.7067386271689512,0.015824096862934796,0.0176033204964667
-1.378575627003805,-1.6972347698607386,-1.6454859972000122,-0.9590201538852234,1.5222574472427368,1.5486140251159668,-8.402378497112036,233.13447614515428,1079.242785067751,-1.5703752999404015,0.042857695099840165,0.0025224302698649225,0.7070735754769193,-0.7068141512698767,0.014263079879864414,0.01603991830621219
-1.3789079825030726,-1.7931319675841273,-1.6062910556793213,-0.7843199533275147,1.5218604803085327,1.5505824089050293,-10.574644308352289,233.1868646648097,1079.2119629125968,-1.5705191872235202,0.03748706535653954,0.00250393498599809,0.7070633900285643,-0.7069006417336624,0.012369732652656468,0.014136297674865333
-1.3790162245379847,-1.8848887882628382,-1.5489416122436523,-0.7063095730594178,1.52340829372406,1.5491256713867188,-12.672483370107452,233.23732505692783,1079.1783347120092,-1.5706243826193744,0.03349910157950295,0.0025253206981530702,0.7070528590574404,-0.7069612011036035,0.01095154239375342,0.012734926464159548
-1.3885019461261194,-2.012798925439352,-1.4632229804992676,-0.6626135271838685,1.527475357055664,1.544274926185608,-15.49844144364334,233.3086650561107,1079.1247795080628,-1.570743715161946,0.028924858920524897,0.002427013307278598,0.7070385016768079,-0.7070261224887763,0.009368420656811932,0.011083860315673516
-1.3880537191974085,-2.145163675347799,-1.3730169534683228,-0.6276052755168458,1.5337772369384766,1.5255438089370728,-18.463186630821333,233.3800451645842,1079.0595024547067,-1.5708638702485096,0.024103941989253426,0.002541642134794168,0.707020148291026,-0.7070895646393602,0.007622958394798926,0.009420615370918782
-1.3508151213275355,-2.243565698663229,-1.3208887577056885,-0.6133615535548707,1.5638668537139893,1.5136665105819702,-20.712960622487532,233.41605604896478,1079.0072306063073,-1.5709436923451758,0.02102190301632615,0.0037149589843505325,0.7070005943967372,-0.7071324020477704,0.006118207961639379,0.008746029278972492
-1.2726243177997034,-2.3151146374144496,-1.3177987337112427,-0.6158195298961182,1.656463384628296,1.5130192041397095,-22.358881097247263,233.41253630302606,1078.9723099766397,-1.5709888344493366,0.01975158094363441,0.00669481292762124,0.7069768986797538,-0.7071597653740576,0.004615331822743509,0.009350384025850624
-1.1606438795672815,-2.3130303821959437,-1.4173160791397095,-0.633399025802948,1.6898268461227417,1.5156258344650269,-21.955025381308758,233.3492745277197,1078.99131139968,-1.5709313660321695,0.021876386579895015,0.009232722262016723,0.7069734984942125,-0.707140387466568,0.004469438003063601,0.010998589201453891
-1.0518439451800745,-2.2766791782774867,-1.5110564231872559,-0.6545409125140687,1.6998146772384644,1.5268778800964355,-20.9927332021531,233.2808467178011,1079.0235945959141,-1.5708538533034662,0.024711155480892377,0.01130774560610468,0.7069717741421151,-0.7071112372573238,0.004738419263666147,0.012734052522609066
-0.9098184744464319,-2.215586324731344,-1.6219284534454346,-0.6895032089999695,1.703384518623352,1.560177206993103,-19.58744770262125,233.19640976471476,1079.0660463388906,-1.5707465810817718,0.028902306650296396,0.01385173629662323,0.7069628086035585,-0.707069175616057,0.00532150589980838,0.015114553250300169
