shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.614011589680807,-1.6672035656371058,-1.380347728729248,-1.5357714605382462,1.504327416419983,1.5647765398025513,-8.204848171671141,233.18928709251375,1079.248478646639,-1.5702234388765313,0.049100674041369474,-0.0018924664657020693,0.707112258377515,-0.706674438342573,0.018031624185613614,0.01668390765642699
-1.6392415205584925,-1.6734549007811488,-1.1535577774047852,-1.604239126245016,1.4863981008529663,1.5627262592315674,-9.998199471113036,233.2479518293918,1079.2336285172682,-1.5703049155838726,0.046193684483694,-0.002649572567099459,0.7071128625231895,-0.7067222065294182,0.017270764493628535,0.015389709102422279
-1.6486738363849085,-1.6773258648314417,-1.028637409210205,-1.6665493450560511,1.479629397392273,1.5618994235992432,-10.97358575623508,233.27907876530972,1079.222714667743,-1.5703371655094083,0.04501938446409311,-0.0029337909866664165,0.7071125065085467,-0.7067412205789072,0.016955798753450265,0.014874513856576102
-1.6512191931353968,-1.6807691059508265,-0.9689085483551025,-1.6996766529478968,1.4778600931167603,1.5616645812988281,-11.47015541375383,233.29425889600674,1079.2163458371765,-1.5703512607393149,0.044491093925704335,-0.0030097237748863883,0.7071119891778931,-0.7067500192143276,0.016795759318836746,0.014661090352855538
-1.6518991629229944,-1.6841823063292445,-0.9314784407615662,-1.7116853199400843,1.4773271083831787,1.5616047382354736,-11.821366511831192,233.3046273525257,1079.211573670422,-1.5703644165481085,0.04398696166556177,-0.0030314747507581207,0.7071111726532984,-0.7067586993180605,0.01662512281340101,0.014475349341553687
-1.651323143635885,-1.6838709316649378,-0.9196913242340088,-1.7167369327940882,1.4772192239761353,1.5615856647491455,-11.910908016527106,233.30702710633085,1079.2104972173722,-1.5703673430507572,0.04387454468826501,-0.003023432659059755,0.707110893357486,-0.7067607336896833,0.01658251674584421,0.01443848842409287
-1.600577179585592,-1.6816393337645472,-0.9368382096290588,-1.780583997766012,1.4757064580917358,1.5623703002929688,-11.820978187103472,233.28816738069068,1079.213898863881,-1.570330313470444,0.04534032795011933,-0.002162489912722565,0.7071066978465993,-0.7067425993065494,0.016796759561714263,0.015260571880711287
-1.5099604765521448,-1.679516931573385,-0.9546284675598145,-1.824273248712057,1.4753775596618652,1.5692236423492432,-11.92670392920418,233.26225635671952,1079.2168825285244,-1.5703017837398852,0.04656963824364458,-0.0005853014433084839,0.7070946641877595,-0.7067354282221798,0.016674263475742454,0.016252363223648838
-1.3818042914019983,-1.6801358662047328,-0.9657354950904846,-1.8376604519286097,1.477211594581604,1.5988755226135254,-12.342885282266058,233.23236794697934,1079.2179747659325,-1.5702903949096896,0.04750370912288893,0.0016842439650917216,0.7070717447342717,-0.7067423822827641,0.016202608480241593,0.017384716337983344
-1.2908490339862269,-1.684836050073141,-0.970278263092041,-1.8408576450743617,1.4790780544281006,1.6231580972671509,-12.746990390246719,233.21315965946977,1079.217033808364,-1.5702883735223372,0.04798053988073067,0.0033045933434629015,0.7070538389936949,-0.7067508183064618,0.015798622901788625,0.018126033814150806
