roll_deg,pitch_deg,yaw_deg
-3.09,0.31,-1.68
-3.09,0.35,-1.68
3.09,0.25,-1.57
2.99,0.15,-1.48
2.89,0.04,-1.36
2.79,-0.04,-1.22
2.74,-0.09,-1.14
2.72,-0.12,-1.08
2.72,-0.13,-1.05
2.71,-0.13,-1.03
2.71,-0.13,-1.03
2.71,-0.13,-1.02
2.72,-0.15,-1.02
2.72,-0.16,-1.02
2.72,-0.17,-1.02
2.72,-0.15,-1.02
2.72,-0.15,-1.02
2.72,-0.14,-1.02
