roll_deg,pitch_deg,yaw_deg
-1.87,0.21,-1.35
-1.86,0.20,-1.29
-1.87,0.19,-1.16
-1.92,0.23,-1.01
-2.26,0.26,-0.90
-2.63,0.24,-0.88
-2.95,0.18,-0.89
3.04,0.06,-0.88
2.92,-0.04,-0.81
2.86,-0.08,-0.76
2.83,-0.10,-0.74
2.82,-0.10,-0.73
2.82,-0.10,-0.71
2.82,-0.11,-0.70
2.83,-0.14,-0.72
2.86,-0.15,-0.72
2.88,-0.12,-0.72
2.89,-0.11,-0.70
2.89,-0.09,-0.70
2.89,-0.08,-0.69
2.89,-0.08,-0.69
2.89,-0.08,-0.69
2.89,-0.08,-0.69
2.89,-0.08,-0.69
2.89,-0.08,-0.69
