roll_deg,pitch_deg,yaw_deg
-2.82,0.53,-1.38
-2.72,0.50,-1.39
-2.60,0.47,-1.36
-2.50,0.42,-1.33
-2.46,0.39,-1.31
-2.46,0.33,-1.28
-2.47,0.28,-1.16
-2.50,0.29,-1.02
-2.56,0.31,-0.93
-2.73,0.34,-0.85
-2.86,0.35,-0.83
-2.98,0.32,-0.83
-3.10,0.29,-0.82
3.10,0.28,-0.81
3.05,0.27,-0.80
3.03,0.25,-0.79
3.01,0.24,-0.79
3.01,0.25,-0.79
3.00,0.24,-0.79
2.99,0.24,-0.79
2.97,0.23,-0.80
2.96,0.22,-0.79
2.94,0.21,-0.80
2.94,0.20,-0.80
2.93,0.20,-0.80
2.93,0.20,-0.80
2.93,0.18,-0.80
2.93,0.18,-0.80
