roll_deg,pitch_deg,yaw_deg
-2.89,-0.74,-1.43
-2.89,-0.69,-1.43
-3.03,-0.55,-1.28
-3.11,-0.39,-1.20
3.10,-0.25,-1.18
3.02,-0.21,-1.14
2.90,-0.20,-1.09
2.80,-0.21,-1.06
2.76,-0.23,-1.04
2.70,-0.22,-1.05
2.67,-0.23,-1.06
2.65,-0.23,-1.06
2.65,-0.23,-1.06
2.65,-0.24,-1.06
2.66,-0.26,-1.06
2.66,-0.25,-1.06
2.66,-0.25,-1.07
2.66,-0.26,-1.06
