roll_deg,pitch_deg,yaw_deg
-2.51,0.02,-1.33
-2.56,0.01,-1.22
-2.70,0.04,-1.13
-2.94,0.06,-1.04
-3.11,0.10,-1.01
3.05,0.11,-0.99
2.92,0.08,-0.94
2.84,0.05,-0.91
2.80,0.02,-0.88
2.79,0.00,-0.87
2.79,-0.01,-0.87
2.80,-0.03,-0.87
2.80,-0.04,-0.86
2.81,-0.05,-0.87
2.81,-0.06,-0.88
2.82,-0.07,-0.87
2.82,-0.08,-0.87
2.82,-0.08,-0.87
2.82,-0.08,-0.87
2.82,-0.08,-0.87
