roll_deg,pitch_deg,yaw_deg
3.04,0.67,-1.35
2.96,0.64,-1.31
2.84,0.57,-1.24
2.75,0.47,-1.15
2.68,0.36,-1.10
2.67,0.28,-1.04
2.70,0.16,-0.97
2.72,0.07,-0.95
2.75,0.01,-0.94
2.78,-0.02,-0.94
2.81,-0.02,-0.94
2.83,-0.02,-0.94
2.83,-0.02,-0.93
2.83,-0.01,-0.93
2.83,-0.01,-0.94
2.83,-0.02,-0.94
2.83,-0.03,-0.95
2.84,-0.04,-0.95
2.84,-0.04,-0.95
2.87,-0.06,-0.95
2.88,-0.07,-0.94
2.89,-0.08,-0.94
2.89,-0.08,-0.94
2.89,-0.09,-0.94
2.89,-0.09,-0.94
