roll_deg,pitch_deg,yaw_deg
-3.08,0.35,-1.44
-3.08,0.29,-1.44
-3.11,0.22,-1.40
-3.13,0.19,-1.29
-3.13,0.20,-1.20
3.12,0.20,-1.12
3.09,0.18,-1.04
3.04,0.13,-0.98
2.99,0.06,-0.92
2.96,0.02,-0.85
2.96,-0.01,-0.79
2.95,-0.03,-0.75
2.95,-0.03,-0.73
2.94,-0.02,-0.72
2.94,-0.00,-0.72
2.94,0.02,-0.73
2.94,0.04,-0.73
2.94,0.05,-0.73
2.93,0.06,-0.73
2.93,0.08,-0.73
2.93,0.09,-0.72
2.93,0.09,-0.72
2.93,0.09,-0.72
2.93,0.08,-0.73
2.93,0.07,-0.74
2.93,0.06,-0.74
2.93,0.05,-0.74
