roll_deg,pitch_deg,yaw_deg
3.03,0.45,-1.21
2.97,0.43,-1.17
2.88,0.36,-1.12
2.82,0.29,-1.06
2.81,0.25,-1.01
2.80,0.19,-0.97
2.80,0.15,-0.94
2.80,0.12,-0.93
2.81,0.09,-0.93
2.82,0.06,-0.93
2.81,0.05,-0.93
2.79,0.04,-0.92
2.78,0.03,-0.91
2.77,0.02,-0.90
2.77,0.01,-0.89
2.76,0.01,-0.90
2.76,0.00,-0.90
2.75,-0.00,-0.91
2.75,-0.01,-0.91
