roll_deg,pitch_deg,yaw_deg
-2.53,0.65,-1.30
-2.53,0.66,-1.29
-2.57,0.68,-1.25
-2.71,0.68,-1.23
-2.88,0.62,-1.19
-3.01,0.55,-1.15
3.14,0.47,-1.13
3.03,0.32,-1.09
2.99,0.19,-1.02
2.97,0.09,-0.97
2.96,0.03,-0.95
2.95,-0.01,-0.93
2.93,-0.03,-0.90
2.91,-0.05,-0.88
2.91,-0.07,-0.87
2.91,-0.08,-0.87
2.91,-0.09,-0.87
2.90,-0.09,-0.87
2.90,-0.08,-0.87
2.88,-0.07,-0.86
2.87,-0.08,-0.86
