roll_deg,pitch_deg,yaw_deg
3.10,0.07,-1.46
3.06,0.10,-1.41
3.02,0.12,-1.34
2.97,0.12,-1.25
2.86,0.05,-1.17
2.77,-0.01,-1.11
2.60,-0.04,-1.01
2.49,-0.05,-0.92
2.45,-0.06,-0.83
2.52,-0.08,-0.72
2.68,-0.10,-0.64
2.79,-0.09,-0.59
2.87,-0.08,-0.55
2.93,-0.06,-0.52
2.95,-0.05,-0.50
2.97,-0.07,-0.48
2.99,-0.09,-0.48
2.99,-0.11,-0.48
2.99,-0.11,-0.46
2.98,-0.11,-0.44
2.98,-0.10,-0.43
2.98,-0.10,-0.43
2.98,-0.10,-0.42
2.98,-0.09,-0.42
2.98,-0.08,-0.42
2.98,-0.07,-0.42
2.98,-0.07,-0.42
2.98,-0.06,-0.42
