roll_deg,pitch_deg,yaw_deg
2.56,0.31,-1.25
2.52,0.28,-1.25
2.51,0.23,-1.24
2.53,0.17,-1.19
2.54,0.12,-1.11
2.55,0.07,-1.01
2.59,0.03,-0.95
2.64,0.01,-0.91
2.70,0.01,-0.89
2.74,0.01,-0.86
2.75,0.00,-0.83
2.78,-0.01,-0.79
2.82,-0.02,-0.77
2.85,-0.02,-0.76
2.88,-0.03,-0.75
2.90,-0.02,-0.75
2.91,-0.01,-0.74
2.92,-0.00,-0.74
2.92,0.00,-0.74
2.92,-0.00,-0.73
2.92,0.00,-0.73
2.92,-0.01,-0.72
2.92,-0.02,-0.72
2.92,-0.02,-0.72
2.92,-0.02,-0.72
