roll_deg,pitch_deg,yaw_deg
2.92,0.06,-0.97
2.84,0.02,-0.83
2.80,-0.01,-0.77
2.78,-0.04,-0.70
2.77,-0.07,-0.62
2.77,-0.08,-0.61
2.77,-0.07,-0.60
2.77,-0.07,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
2.77,-0.06,-0.60
