roll_deg,pitch_deg,yaw_deg
2.42,0.05,-1.29
2.35,0.05,-1.21
2.36,0.04,-1.16
2.38,0.08,-1.13
2.44,0.08,-1.08
2.57,0.10,-1.03
2.65,0.12,-0.97
2.68,0.12,-0.94
2.72,0.11,-0.91
2.75,0.12,-0.89
2.77,0.12,-0.86
2.79,0.12,-0.84
2.82,0.10,-0.82
2.83,0.07,-0.81
2.83,0.06,-0.81
2.82,0.04,-0.82
2.82,0.03,-0.83
2.82,0.02,-0.83
2.83,0.01,-0.83
2.83,-0.01,-0.83
