roll_deg,pitch_deg,yaw_deg
2.85,0.09,-0.70
2.95,0.08,-0.67
3.03,0.04,-0.64
3.09,0.02,-0.62
3.11,0.01,-0.58
3.11,-0.00,-0.53
3.11,-0.00,-0.48
3.11,-0.02,-0.45
3.11,-0.05,-0.44
3.11,-0.08,-0.43
3.11,-0.09,-0.41
3.10,-0.08,-0.40
3.08,-0.07,-0.40
3.07,-0.06,-0.41
3.06,-0.05,-0.41
3.06,-0.04,-0.41
3.06,-0.04,-0.42
3.06,-0.03,-0.42
3.06,-0.03,-0.42
