roll_deg,pitch_deg,yaw_deg
3.12,0.19,-1.36
3.13,0.26,-1.36
3.14,0.29,-1.35
3.13,0.29,-1.32
3.11,0.27,-1.25
3.02,0.21,-1.16
2.93,0.17,-1.09
2.82,0.11,-0.99
2.76,0.05,-0.92
2.71,-0.05,-0.83
2.70,-0.13,-0.77
2.69,-0.14,-0.73
2.69,-0.15,-0.68
2.69,-0.13,-0.67
2.69,-0.11,-0.66
2.69,-0.10,-0.66
2.68,-0.10,-0.67
2.69,-0.11,-0.67
2.68,-0.13,-0.67
2.68,-0.14,-0.67
