roll_deg,pitch_deg,yaw_deg
-2.99,0.83,-1.32
-2.98,0.93,-1.31
-2.98,0.96,-1.28
-2.98,0.93,-1.23
-2.98,0.81,-1.13
-3.01,0.71,-1.06
-3.04,0.62,-1.01
-3.07,0.54,-0.96
-3.11,0.43,-0.89
3.13,0.32,-0.81
3.11,0.25,-0.76
3.11,0.18,-0.71
3.12,0.13,-0.69
3.13,0.08,-0.67
3.13,0.03,-0.66
3.14,-0.01,-0.65
-3.14,-0.02,-0.65
3.14,-0.03,-0.65
3.14,-0.03,-0.65
3.13,-0.02,-0.65
3.12,-0.01,-0.66
3.11,-0.00,-0.67
3.11,-0.00,-0.67
3.11,0.00,-0.67
3.11,0.00,-0.67
