roll_deg,pitch_deg,yaw_deg
-3.04,0.91,-1.41
-3.03,0.94,-1.41
-3.04,0.95,-1.40
-3.14,0.93,-1.45
3.04,0.86,-1.49
2.92,0.71,-1.47
2.77,0.54,-1.46
2.69,0.36,-1.42
2.64,0.20,-1.36
2.63,0.10,-1.28
2.67,0.06,-1.14
2.75,0.02,-0.97
2.80,-0.02,-0.84
2.83,-0.04,-0.76
2.85,-0.06,-0.71
2.86,-0.08,-0.67
2.87,-0.09,-0.64
2.87,-0.09,-0.62
2.87,-0.08,-0.61
2.88,-0.03,-0.60
2.88,-0.01,-0.58
2.88,-0.00,-0.57
2.88,-0.01,-0.56
2.88,-0.03,-0.55
2.87,-0.05,-0.53
2.87,-0.07,-0.52
2.87,-0.07,-0.52
2.87,-0.08,-0.51
