roll_deg,pitch_deg,yaw_deg
2.85,-0.15,-1.09
2.85,-0.15,-1.09
2.91,-0.04,-1.19
-3.12,0.17,-1.42
-3.09,0.28,-1.41
-3.03,0.59,-1.38
-2.97,0.76,-1.36
-2.95,0.81,-1.35
-2.95,0.82,-1.35
-2.96,0.81,-1.34
-2.96,0.79,-1.34
-2.98,0.63,-1.27
-3.01,0.56,-1.24
-3.02,0.49,-1.20
-3.04,0.43,-1.12
-3.04,0.42,-1.11
-3.07,0.36,-1.01
-3.08,0.33,-0.95
-3.08,0.32,-0.92
-3.08,0.25,-0.82
-3.08,0.25,-0.82
-3.10,0.19,-0.75
-3.11,0.16,-0.71
-3.14,0.13,-0.69
-3.14,0.13,-0.68
