roll_deg,pitch_deg,yaw_deg
3.13,-0.01,-1.48
3.13,-0.01,-1.48
3.12,0.00,-1.47
3.10,0.01,-1.42
3.04,-0.03,-1.34
3.00,-0.06,-1.25
2.98,-0.08,-1.16
2.97,-0.08,-1.01
2.95,-0.06,-0.86
2.92,-0.02,-0.71
2.91,0.01,-0.62
2.92,0.04,-0.56
2.93,0.10,-0.51
2.93,0.13,-0.49
2.94,0.16,-0.48
2.94,0.18,-0.48
2.94,0.19,-0.48
2.94,0.18,-0.47
2.94,0.16,-0.47
2.94,0.15,-0.47
