roll_deg,pitch_deg,yaw_deg
-2.09,0.04,-1.18
-2.02,0.04,-1.19
-2.01,0.05,-1.14
-2.14,0.08,-1.03
-2.31,0.15,-0.96
-2.48,0.20,-0.91
-2.69,0.22,-0.87
-2.91,0.19,-0.85
-3.11,0.16,-0.84
3.07,0.14,-0.84
2.98,0.09,-0.81
2.94,0.08,-0.80
2.93,0.07,-0.79
2.92,0.08,-0.79
2.92,0.09,-0.77
2.93,0.09,-0.76
2.93,0.09,-0.76
2.92,0.10,-0.76
2.93,0.09,-0.76
2.93,0.09,-0.76
2.93,0.09,-0.76
2.93,0.09,-0.76
2.93,0.09,-0.78
2.93,0.08,-0.79
