roll_deg,pitch_deg,yaw_deg
3.07,-0.02,-1.40
3.07,-0.02,-1.39
3.06,-0.01,-1.38
3.05,-0.02,-1.30
3.04,-0.05,-1.18
2.99,-0.07,-1.07
2.97,-0.09,-1.02
2.93,-0.10,-0.85
2.89,-0.09,-0.71
2.89,-0.09,-0.68
2.88,-0.08,-0.63
2.87,-0.03,-0.59
2.88,0.01,-0.57
2.88,0.07,-0.58
2.88,0.08,-0.58
2.89,0.13,-0.59
2.90,0.14,-0.61
2.90,0.14,-0.62
2.90,0.13,-0.63
2.90,0.13,-0.63
