roll_deg,pitch_deg,yaw_deg
-3.05,0.10,-1.50
-2.88,0.15,-1.51
-2.82,0.17,-1.52
-2.70,0.18,-1.53
-2.64,0.18,-1.54
-2.62,0.17,-1.53
-2.71,0.12,-1.50
-2.78,0.10,-1.48
-2.95,0.07,-1.44
-3.03,0.05,-1.42
3.07,0.01,-1.36
2.97,-0.05,-1.31
2.89,-0.07,-1.25
2.87,-0.09,-1.21
2.85,-0.10,-1.18
2.84,-0.11,-1.13
2.83,-0.10,-1.11
2.83,-0.09,-1.09
2.83,-0.09,-1.09
2.82,-0.08,-1.08
2.82,-0.06,-1.07
2.82,-0.06,-1.07
2.82,-0.06,-1.06
2.82,-0.06,-1.06
2.82,-0.06,-1.06
