roll_deg,pitch_deg,yaw_deg
-3.12,0.78,-1.48
3.14,0.71,-1.38
3.07,0.59,-1.28
3.04,0.45,-1.15
3.02,0.27,-1.06
2.97,0.12,-0.98
2.96,0.05,-0.92
2.95,0.00,-0.90
2.93,-0.02,-0.89
2.93,-0.03,-0.88
2.92,-0.04,-0.88
2.92,-0.05,-0.87
2.92,-0.04,-0.86
2.91,-0.03,-0.86
2.90,-0.03,-0.86
2.90,-0.02,-0.86
