roll_deg,pitch_deg,yaw_deg
-3.05,0.53,-1.42
-3.05,0.51,-1.42
-3.09,0.40,-1.34
3.13,0.29,-1.25
3.02,0.14,-1.17
2.99,0.06,-1.04
2.98,-0.00,-0.91
2.97,-0.04,-0.80
2.96,-0.07,-0.73
2.96,-0.09,-0.70
2.96,-0.10,-0.67
2.96,-0.11,-0.66
2.96,-0.12,-0.65
2.96,-0.13,-0.65
2.96,-0.13,-0.65
2.96,-0.13,-0.66
2.97,-0.14,-0.66
2.97,-0.15,-0.66
