roll_deg,pitch_deg,yaw_deg
2.78,0.01,-0.60
2.86,-0.00,-0.57
2.89,-0.01,-0.57
2.91,-0.02,-0.58
2.92,-0.01,-0.57
2.92,-0.01,-0.57
2.91,-0.02,-0.57
2.91,-0.02,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
2.91,-0.01,-0.56
