roll_deg,pitch_deg,yaw_deg
2.50,-0.03,-1.22
2.48,-0.07,-1.13
2.45,-0.10,-1.04
2.44,-0.14,-0.95
2.44,-0.15,-0.89
2.46,-0.17,-0.83
2.54,-0.18,-0.76
2.62,-0.18,-0.71
2.71,-0.17,-0.67
2.76,-0.17,-0.66
2.81,-0.16,-0.64
2.86,-0.16,-0.63
2.90,-0.16,-0.63
2.92,-0.17,-0.62
2.92,-0.18,-0.61
2.92,-0.18,-0.61
2.92,-0.17,-0.61
2.92,-0.17,-0.60
2.92,-0.17,-0.60
2.92,-0.17,-0.60
2.92,-0.16,-0.60
2.92,-0.16,-0.60
2.92,-0.16,-0.60
