roll_deg,pitch_deg,yaw_deg
-3.05,0.28,-1.29
-3.12,0.29,-1.30
3.02,0.26,-1.32
2.82,0.17,-1.33
2.68,0.06,-1.28
2.59,-0.02,-1.21
2.51,-0.08,-1.14
2.48,-0.09,-1.11
2.47,-0.09,-1.09
2.48,-0.10,-1.09
2.48,-0.12,-1.09
2.49,-0.15,-1.08
2.49,-0.16,-1.08
2.49,-0.16,-1.08
2.49,-0.17,-1.08
2.50,-0.17,-1.08
2.50,-0.18,-1.08
2.50,-0.20,-1.08
2.50,-0.20,-1.09
2.51,-0.20,-1.09
2.51,-0.21,-1.09
