roll_deg,pitch_deg,yaw_deg
3.04,0.28,-1.02
2.99,0.21,-0.95
2.94,0.11,-0.87
2.90,0.02,-0.81
2.87,-0.02,-0.79
2.85,-0.03,-0.77
2.85,-0.04,-0.76
2.85,-0.05,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
2.86,-0.07,-0.76
