roll_deg,pitch_deg,yaw_deg
-2.57,0.02,-1.37
-2.52,0.10,-1.39
-2.55,0.17,-1.41
-2.65,0.30,-1.40
-2.74,0.40,-1.39
-2.89,0.45,-1.38
-3.01,0.46,-1.35
-3.10,0.44,-1.29
3.08,0.40,-1.24
2.97,0.33,-1.18
2.87,0.25,-1.11
2.80,0.18,-1.08
2.76,0.11,-1.04
2.72,0.07,-1.02
2.70,0.05,-1.00
2.68,0.04,-0.99
2.67,0.04,-0.99
2.67,0.04,-0.99
2.67,0.04,-0.99
2.68,0.02,-0.99
2.68,0.02,-0.99
2.68,0.00,-0.99
2.68,-0.01,-0.99
