roll_deg,pitch_deg,yaw_deg
3.11,0.01,-0.68
3.11,0.01,-0.68
3.11,0.01,-0.68
3.11,0.01,-0.68
3.11,0.01,-0.68
3.11,0.01,-0.68
3.11,0.04,-0.84
3.13,0.14,-1.46
3.14,0.16,-1.54
3.12,0.28,-1.55
3.11,0.45,-1.56
3.09,0.58,-1.57
3.09,0.62,-1.57
3.07,0.79,-1.59
3.06,0.80,-1.58
3.06,0.80,-1.57
3.05,0.71,-1.52
3.05,0.68,-1.50
2.98,0.57,-1.47
2.95,0.50,-1.45
2.80,0.36,-1.43
