roll_deg,pitch_deg,yaw_deg
-3.07,0.26,-1.16
-3.08,0.28,-1.16
-3.09,0.30,-1.15
-3.11,0.32,-1.14
3.09,0.35,-1.13
2.99,0.35,-1.09
2.92,0.29,-1.00
2.89,0.25,-0.94
2.87,0.22,-0.90
2.85,0.18,-0.87
2.83,0.15,-0.86
2.82,0.15,-0.85
2.78,0.14,-0.85
2.75,0.14,-0.85
2.74,0.12,-0.85
2.73,0.09,-0.83
2.72,0.05,-0.82
2.70,0.01,-0.81
2.67,-0.01,-0.81
2.66,-0.03,-0.81
2.65,-0.03,-0.78
2.65,-0.04,-0.75
2.65,-0.05,-0.74
2.65,-0.06,-0.74
2.64,-0.06,-0.74
2.63,-0.06,-0.74
