roll_deg,pitch_deg,yaw_deg
3.06,0.16,-1.47
3.04,0.14,-1.37
2.94,0.09,-1.27
2.85,0.06,-1.20
2.80,0.00,-1.14
2.77,-0.05,-1.08
2.73,-0.07,-1.02
2.71,-0.09,-0.99
2.70,-0.11,-0.97
2.70,-0.10,-0.97
2.69,-0.08,-0.96
2.69,-0.05,-0.96
2.69,-0.05,-0.96
2.69,-0.06,-0.97
2.70,-0.07,-0.97
2.70,-0.09,-0.97
2.70,-0.10,-0.97
