roll_deg,pitch_deg,yaw_deg
2.96,0.63,-1.58
2.92,0.67,-1.60
2.86,0.70,-1.56
2.82,0.63,-1.46
2.80,0.54,-1.38
2.77,0.44,-1.28
2.78,0.36,-1.19
2.80,0.27,-1.12
2.79,0.15,-1.05
2.79,0.08,-1.01
2.81,0.00,-0.98
2.82,-0.05,-0.96
2.82,-0.08,-0.93
2.82,-0.10,-0.89
2.79,-0.10,-0.87
2.79,-0.09,-0.85
2.78,-0.09,-0.84
2.78,-0.09,-0.83
2.78,-0.10,-0.82
