roll_deg,pitch_deg,yaw_deg
-3.05,0.25,-1.45
-3.05,0.34,-1.38
-3.09,0.45,-1.29
-3.12,0.54,-1.17
3.12,0.52,-1.06
3.08,0.46,-0.95
3.02,0.39,-0.87
2.96,0.31,-0.79
2.91,0.25,-0.75
2.87,0.22,-0.74
2.85,0.19,-0.73
2.84,0.17,-0.72
2.83,0.14,-0.71
2.82,0.14,-0.71
2.81,0.13,-0.72
2.80,0.13,-0.73
2.80,0.13,-0.73
2.80,0.12,-0.73
2.80,0.11,-0.73
2.80,0.11,-0.74
2.80,0.10,-0.73
2.80,0.09,-0.73
