roll_deg,pitch_deg,yaw_deg
3.14,0.32,-1.42
3.12,0.25,-1.39
3.03,0.20,-1.33
2.91,0.15,-1.26
2.77,0.09,-1.19
2.68,0.02,-1.13
2.64,-0.04,-1.06
2.64,-0.08,-0.99
2.68,-0.10,-0.95
2.74,-0.08,-0.93
2.78,-0.07,-0.91
2.82,-0.06,-0.89
2.83,-0.04,-0.88
2.84,-0.04,-0.87
2.83,-0.04,-0.87
2.83,-0.04,-0.87
2.84,-0.04,-0.87
2.84,-0.05,-0.87
2.84,-0.06,-0.87
2.85,-0.07,-0.87
2.85,-0.08,-0.87
2.85,-0.08,-0.87
2.85,-0.08,-0.87
2.85,-0.08,-0.87
2.85,-0.07,-0.87
2.85,-0.07,-0.87
2.85,-0.07,-0.87
