roll_deg,pitch_deg,yaw_deg
2.63,0.33,-1.26
2.62,0.25,-1.14
2.63,0.20,-1.06
2.64,0.17,-1.03
2.65,0.14,-1.00
2.66,0.11,-0.98
2.66,0.10,-0.97
2.67,0.09,-0.96
2.67,0.09,-0.95
2.68,0.09,-0.96
2.69,0.09,-0.96
2.69,0.08,-0.96
2.69,0.08,-0.96
2.70,0.08,-0.96
2.70,0.08,-0.96
2.70,0.07,-0.96
