roll_deg,pitch_deg,yaw_deg
2.31,0.58,-1.67
2.29,0.59,-1.60
2.25,0.56,-1.50
2.23,0.52,-1.38
2.24,0.46,-1.30
2.25,0.43,-1.24
2.28,0.42,-1.20
2.37,0.41,-1.15
2.46,0.38,-1.09
2.50,0.32,-1.07
2.52,0.29,-1.05
2.55,0.23,-1.02
2.58,0.16,-0.99
2.63,0.11,-0.97
2.74,0.10,-0.93
2.79,0.08,-0.90
2.79,0.08,-0.90
2.81,0.08,-0.88
2.80,0.09,-0.88
2.81,0.09,-0.88
2.81,0.09,-0.88
2.81,0.08,-0.88
