roll_deg,pitch_deg,yaw_deg
-2.90,0.49,-1.39
-2.91,0.50,-1.38
-2.93,0.50,-1.33
-2.96,0.48,-1.28
-2.98,0.47,-1.25
-3.01,0.40,-1.22
-3.03,0.32,-1.15
-3.08,0.27,-1.03
-3.13,0.24,-0.92
3.10,0.18,-0.84
3.07,0.11,-0.80
3.02,0.04,-0.78
2.99,-0.02,-0.76
2.96,-0.06,-0.74
2.95,-0.09,-0.72
2.94,-0.12,-0.72
2.94,-0.14,-0.71
2.93,-0.15,-0.71
2.93,-0.17,-0.71
2.94,-0.18,-0.71
2.94,-0.18,-0.71
2.94,-0.19,-0.71
