roll_deg,pitch_deg,yaw_deg
-2.99,-0.01,-0.21
-3.01,-0.06,0.10
-3.00,-0.08,0.29
-2.96,-0.03,0.45
-2.94,0.05,0.60
-2.91,0.13,0.72
-2.88,0.16,0.79
-2.86,0.19,0.86
-2.86,0.21,0.92
-2.89,0.24,0.95
-2.92,0.26,0.96
-2.95,0.27,0.96
-3.00,0.27,0.94
-3.07,0.28,0.93
-3.13,0.27,0.91
3.08,0.28,0.89
3.04,0.29,0.88
3.03,0.30,0.88
3.02,0.31,0.88
3.02,0.31,0.87
