roll_deg,pitch_deg,yaw_deg
-2.73,0.05,-1.41
-2.69,0.07,-1.41
-2.67,0.08,-1.40
-2.68,0.10,-1.37
-2.80,0.11,-1.32
-2.98,0.11,-1.26
-3.13,0.09,-1.22
2.99,0.07,-1.19
2.86,0.05,-1.15
2.76,0.03,-1.11
2.68,-0.00,-1.06
2.63,-0.03,-1.03
2.62,-0.04,-1.02
2.61,-0.03,-1.03
2.60,-0.03,-1.03
2.60,-0.03,-1.04
2.61,-0.04,-1.04
2.61,-0.03,-1.03
2.61,-0.04,-1.02
2.61,-0.04,-1.02
2.62,-0.04,-1.02
