roll_deg,pitch_deg,yaw_deg
-2.10,0.36,-1.37
-2.09,0.37,-1.30
-2.08,0.39,-1.19
-2.21,0.47,-1.07
-2.48,0.54,-1.06
-2.82,0.53,-1.15
-3.07,0.40,-1.24
3.04,0.23,-1.29
2.94,0.09,-1.29
2.91,0.02,-1.30
2.88,0.01,-1.30
2.85,0.00,-1.30
2.84,-0.02,-1.29
2.81,-0.06,-1.30
2.78,-0.10,-1.30
2.76,-0.12,-1.30
2.75,-0.14,-1.29
2.76,-0.15,-1.29
2.77,-0.17,-1.29
2.77,-0.18,-1.28
2.78,-0.19,-1.28
2.79,-0.20,-1.28
