roll_deg,pitch_deg,yaw_deg
-2.55,0.36,-1.59
-2.49,0.38,-1.59
-2.46,0.40,-1.57
-2.50,0.38,-1.54
-2.67,0.31,-1.49
-2.87,0.22,-1.43
-3.07,0.11,-1.38
3.07,0.05,-1.33
2.97,0.02,-1.28
2.94,-0.03,-1.20
2.93,-0.06,-1.14
2.91,-0.07,-1.11
2.90,-0.04,-1.09
2.88,-0.01,-1.08
2.87,0.04,-1.06
2.86,0.08,-1.05
2.84,0.12,-1.03
2.84,0.14,-1.01
2.84,0.12,-1.01
2.84,0.10,-1.01
2.84,0.09,-1.01
2.84,0.08,-1.01
2.82,0.06,-1.01
2.82,0.05,-1.00
2.81,0.05,-1.00
2.81,0.05,-1.00
2.80,0.05,-1.00
2.79,0.05,-0.99
