roll_deg,pitch_deg,yaw_deg
-2.87,0.48,-1.54
-2.86,0.50,-1.53
-2.89,0.47,-1.51
-2.94,0.42,-1.47
-3.05,0.25,-1.38
-3.11,0.13,-1.31
3.11,0.05,-1.22
3.08,0.00,-1.13
3.06,-0.02,-1.06
3.04,-0.03,-0.99
3.04,-0.06,-0.95
3.04,-0.08,-0.93
3.04,-0.10,-0.92
3.04,-0.11,-0.91
3.04,-0.11,-0.90
3.04,-0.10,-0.90
3.04,-0.10,-0.89
3.04,-0.10,-0.89
