roll_deg,pitch_deg,yaw_deg
2.83,-0.11,-1.18
2.80,-0.12,-1.17
2.73,-0.18,-1.14
2.72,-0.20,-1.13
2.71,-0.21,-1.12
2.70,-0.23,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
2.71,-0.24,-1.11
