roll_deg,pitch_deg,yaw_deg
-2.33,0.56,-1.35
-2.31,0.57,-1.32
-2.46,0.56,-1.19
-2.82,0.48,-1.21
-3.08,0.35,-1.20
3.04,0.25,-1.17
2.98,0.16,-1.10
2.94,0.13,-1.07
2.92,0.11,-1.06
2.92,0.09,-1.04
2.91,0.07,-1.03
2.92,0.07,-1.01
2.92,0.06,-1.01
2.92,0.07,-1.01
2.92,0.06,-1.00
2.91,0.07,-1.01
2.91,0.08,-1.01
2.91,0.08,-1.01
2.91,0.08,-1.02
