roll_deg,pitch_deg,yaw_deg
-3.02,0.59,-1.47
-3.07,0.57,-1.44
3.12,0.54,-1.41
2.99,0.48,-1.40
2.88,0.40,-1.38
2.78,0.30,-1.35
2.71,0.20,-1.30
2.69,0.11,-1.24
2.69,0.06,-1.20
2.71,0.01,-1.16
2.73,-0.03,-1.12
2.78,-0.06,-1.06
2.82,-0.08,-1.04
2.83,-0.09,-1.02
2.84,-0.08,-0.99
2.90,-0.06,-0.97
2.94,-0.05,-0.94
2.95,-0.04,-0.93
2.95,-0.03,-0.92
2.95,-0.03,-0.92
2.95,-0.04,-0.92
2.95,-0.04,-0.92
2.96,-0.05,-0.92
2.96,-0.06,-0.92
2.96,-0.06,-0.92
2.96,-0.06,-0.92
