roll_deg,pitch_deg,yaw_deg
2.89,0.17,-1.19
2.87,0.25,-1.15
2.87,0.27,-1.10
2.86,0.22,-1.04
2.86,0.17,-1.01
2.87,0.10,-0.99
2.87,0.09,-0.98
2.87,0.07,-1.00
2.87,0.06,-1.01
2.87,0.05,-1.03
2.84,0.02,-1.04
2.84,0.02,-1.04
2.84,-0.02,-1.06
2.84,-0.04,-1.06
2.85,-0.07,-1.06
2.85,-0.08,-1.06
2.85,-0.09,-1.06
2.85,-0.09,-1.06
