roll_deg,pitch_deg,yaw_deg
-2.15,0.23,-1.26
-1.99,0.16,-1.29
-1.98,0.13,-1.28
-2.27,0.18,-1.20
-2.64,0.20,-1.19
-2.87,0.15,-1.17
-3.07,0.07,-1.10
3.08,0.03,-1.04
3.02,0.01,-1.00
2.99,0.02,-0.97
2.98,0.02,-0.96
2.97,0.04,-0.95
2.97,0.05,-0.94
2.96,0.06,-0.94
2.96,0.08,-0.94
2.96,0.08,-0.94
2.96,0.08,-0.93
2.96,0.06,-0.93
2.96,0.04,-0.92
2.97,0.02,-0.92
2.97,0.01,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
2.97,0.03,-0.91
