roll_deg,pitch_deg,yaw_deg
2.69,-0.20,-0.79
2.71,-0.24,-0.79
2.73,-0.27,-0.78
2.80,-0.28,-0.79
2.85,-0.27,-0.78
2.85,-0.26,-0.78
2.86,-0.27,-0.77
2.86,-0.27,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
2.86,-0.28,-0.77
