roll_deg,pitch_deg,yaw_deg
2.87,0.04,-1.00
2.87,0.04,-1.00
2.87,0.04,-1.00
2.87,0.05,-1.01
2.87,0.05,-1.01
2.87,0.03,-1.03
2.88,0.02,-1.03
2.88,0.02,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
2.88,0.01,-1.04
