roll_deg,pitch_deg,yaw_deg
-2.41,0.07,-1.65
-2.39,0.07,-1.67
-2.39,0.08,-1.68
-2.39,0.09,-1.67
-2.46,0.13,-1.55
-2.54,0.15,-1.43
-2.65,0.14,-1.34
-2.76,0.12,-1.25
-2.91,0.08,-1.20
-3.04,0.04,-1.16
-3.09,0.00,-1.13
-3.12,-0.02,-1.09
-3.13,-0.02,-1.04
3.14,-0.01,-1.00
3.13,-0.01,-0.95
3.12,-0.01,-0.94
3.12,-0.04,-0.92
3.13,-0.07,-0.93
3.14,-0.09,-0.92
-3.14,-0.10,-0.92
-3.14,-0.11,-0.91
-3.14,-0.11,-0.91
-3.14,-0.12,-0.91
