roll_deg,pitch_deg,yaw_deg
3.06,0.30,-1.51
3.02,0.45,-1.53
3.00,0.52,-1.54
2.95,0.53,-1.50
2.90,0.45,-1.41
2.86,0.35,-1.32
2.78,0.19,-1.19
2.77,0.08,-1.11
2.77,-0.07,-0.98
2.77,-0.09,-0.96
2.74,-0.15,-0.83
2.75,-0.15,-0.80
2.77,-0.15,-0.73
2.78,-0.15,-0.73
2.78,-0.16,-0.71
2.78,-0.16,-0.71
2.78,-0.16,-0.70
2.78,-0.16,-0.70
2.78,-0.16,-0.69
2.78,-0.15,-0.69
