roll_deg,pitch_deg,yaw_deg
2.59,0.39,-1.35
2.55,0.41,-1.31
2.53,0.39,-1.24
2.52,0.27,-1.10
2.53,0.14,-0.96
2.54,0.01,-0.81
2.63,-0.06,-0.73
2.72,-0.09,-0.68
2.78,-0.11,-0.63
2.81,-0.11,-0.61
2.83,-0.11,-0.60
2.84,-0.12,-0.57
2.84,-0.12,-0.57
2.85,-0.11,-0.57
2.86,-0.10,-0.57
