roll_deg,pitch_deg,yaw_deg
2.84,-0.03,-0.92
2.84,-0.04,-0.91
2.84,-0.03,-0.90
2.83,-0.01,-0.89
2.83,0.01,-0.89
2.83,0.01,-0.89
2.83,-0.00,-0.88
2.84,-0.02,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
2.84,-0.03,-0.88
