roll_deg,pitch_deg,yaw_deg
2.96,0.02,-0.65
2.96,0.02,-0.65
2.97,0.02,-0.65
2.97,0.02,-0.64
2.97,0.02,-0.64
2.97,0.02,-0.64
2.97,0.01,-0.64
2.97,0.01,-0.64
2.97,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
2.98,0.01,-0.64
